ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,417,10425,1,1,15,418,10450,1,1,78,205,10455,0,0,-0.877000,7.038000,1,0,192
15,419,10475,1,0,15,420,10500,1,0,78,206,10506,0,0,7.315000,-2.434000,1,1,193
15,421,10525,1,1,15,422,10550,1,1,78,207,10557,0,0,8.083000,3.710000,1,1,194
15,423,10575,1,1,15,424,10600,1,1,78,208,10608,0,0,16.018999,6.526000,1,1,195
15,425,10637,1,1,15,426,10650,1,1,78,209,10659,0,0,18.579000,3.966000,1,0,196
15,427,10675,1,0,15,428,10700,1,0,78,210,10710,0,0,22.674999,1.150000,1,1,197
15,429,10725,1,1,15,430,10750,1,1,78,211,10761,0,0,25.235001,3.710000,1,1,198
15,431,10775,1,1,15,432,10800,1,1,78,212,10812,0,0,-30.572001,8.318000,1,1,199
15,433,10825,1,1,15,434,10850,1,1,78,213,10863,0,0,-31.596001,1.406000,1,0,200
15,435,10875,1,0,15,436,10900,1,0,78,214,10914,0,0,-32.108002,7.038000,1,1,201
15,437,10925,1,1,15,438,10950,1,1,78,215,10965,0,0,-16.492001,8.830000,1,1,202
15,439,10975,1,1,15,440,11000,1,1,78,216,11016,0,0,-14.956000,4.478000,1,1,203
15,441,11025,1,1,15,442,11050,1,1,78,217,11067,0,0,-9.580000,5.246000,1,0,204
15,443,11075,1,0,15,444,11100,1,0,78,218,11118,0,0,-12.396000,11.646000,1,1,205
15,445,11125,1,1,15,446,11150,1,1,78,219,11169,0,0,-1.644000,8.062000,1,1,206
15,447,11175,1,1,15,448,11200,1,1,78,220,11220,0,0,-3.436000,14.974000,1,1,207
15,449,11225,1,1,15,450,11250,1,1,78,221,11271,0,0,2.452000,5.246000,1,0,208
15,451,11275,1,0,15,452,11300,1,0,78,222,11322,0,0,12.948000,7.038000,1,1,209
15,453,11325,1,1,15,454,11350,1,1,78,223,11373,0,0,18.323999,8.062000,1,1,210
15,455,11375,1,1,15,456,11400,1,1,78,224,11424,0,0,26.004000,6.782000,1,1,211
15,457,11425,1,1,15,458,11450,1,1,78,225,11475,0,0,27.028000,16.510000,1,0,212
15,459,11475,1,0,15,460,11500,1,0,15,461,11525,1,0,78,226,11526,0,0,29.076000,18.558001,1,1,213
15,462,11550,1,1,15,463,11575,1,1,78,227,11577,0,0,-30.059000,15.230000,1,1,214
15,464,11600,1,1,15,465,11625,1,1,78,228,11628,0,0,-30.315001,16.766001,1,1,215
15,466,11650,1,1,15,467,11675,1,1,78,229,11679,0,0,-15.723000,14.462000,1,0,216
15,468,11700,1,0,15,469,11725,1,0,78,230,11730,0,0,-15.211000,20.094000,1,1,217
15,470,11750,1,1,15,471,11775,1,1,78,231,11781,0,0,-12.651000,13.694000,1,1,218
15,472,11800,1,1,15,473,11825,1,1,78,232,11832,0,0,-8.811000,21.886000,1,1,219
15,474,11850,1,1,15,475,11875,1,1,78,233,11883,0,0,2.453000,17.534000,1,0,220
15,476,11900,1,0,15,477,11925,1,0,78,234,11934,0,0,3.477000,11.390000,1,1,221
15,478,11950,1,1,15,479,11975,1,1,78,235,11985,0,0,3.733000,10.622000,1,1,222
15,480,12000,1,1,15,481,12025,1,1,78,236,12036,0,0,13.461000,20.862000,1,1,223
15,482,12050,1,1,15,483,12075,1,1,78,237,12087,0,0,17.301001,24.190001,1,0,224
15,484,12100,1,0,15,485,12125,1,0,78,238,12138,0,0,18.837000,13.694000,1,1,225
15,486,12162,1,1,15,487,12175,1,1,78,239,12189,0,0,22.421000,19.326000,1,1,226
15,488,12200,1,1,15,489,12225,1,1,78,240,12240,0,0,27.285000,22.910000,1,1,227
